Time	PCO2	SigCSurf	SigCDeep	AlkSurf	AlkDeep	PO4Surf	PO4Deep	d13CAtm	d13CSurf	d13CDeep	BioC	d13CBio	Inject	Stemp	Dtemp	Export	Lysocline	CalBurial	Dissolution	c13Diss	OrgBurial	PO4Burial	sCO3--Change	dCO3--Change	SAFrac	Assim	Resp
152269	3.73065	3.24718	3.39396	3.35472	3.36187	0.332341	1.61186	-5.44296	3.21186	2.26736	0.226828	-28.8136	0	290.854	281.854	0.000165904	4.69859	2.77472e-05	1.34141e-05	3.87913	5.05904e-06	1.59524e-05	-0.0514269	0.0646243	8.71394	0.014427	0.0143809	
152521	3.73049	3.24712	3.3939	3.35466	3.36181	0.332345	1.61189	-5.44177	3.2131	2.26858	0.226828	-28.8124	0	290.854	281.854	0.000165907	4.69846	2.7746e-05	1.3416e-05	3.88038	5.05907e-06	1.59526e-05	-0.0514273	0.064623	8.71398	0.014427	0.0143809	
152771	3.73032	3.24706	3.39384	3.3546	3.36175	0.33235	1.61191	-5.44057	3.21433	2.2698	0.226828	-28.8112	0	290.854	281.854	0.000165909	4.69834	2.77447e-05	1.34178e-05	3.88163	5.05909e-06	1.59528e-05	-0.0514286	0.0646216	8.71403	0.014427	0.0143809	
153022	3.73015	3.247	3.39379	3.35454	3.36169	0.332355	1.61193	-5.43938	3.21557	2.27101	0.226828	-28.81	0	290.853	281.853	0.000165911	4.69821	2.77434e-05	1.34196e-05	3.88288	5.05911e-06	1.5953e-05	-0.0514294	0.0646203	8.71407	0.014427	0.0143809	
153273	3.72998	3.24694	3.39373	3.35448	3.36164	0.332359	1.61195	-5.43819	3.2168	2.27223	0.226828	-28.8088	0	290.853	281.853	0.000165914	4.69808	2.77422e-05	1.34214e-05	3.88412	5.05914e-06	1.59532e-05	-0.0514304	0.064619	8.71411	0.014427	0.0143809	
153525	3.72982	3.24688	3.39367	3.35442	3.36158	0.332364	1.61198	-5.437	3.21803	2.27344	0.226828	-28.8076	0	290.852	281.852	0.000165916	4.69795	2.77409e-05	1.34232e-05	3.88537	5.05916e-06	1.59535e-05	-0.0514311	0.0646177	8.71416	0.014427	0.0143809	
153776	3.72965	3.24682	3.39362	3.35436	3.36152	0.332368	1.612	-5.43581	3.21926	2.27465	0.226828	-28.8065	0	290.852	281.852	0.000165918	4.69782	2.77397e-05	1.3425e-05	3.88661	5.05918e-06	1.59537e-05	-0.0514321	0.0646164	8.7142	0.014427	0.0143809	
154027	3.72948	3.24676	3.39356	3.3543	3.36147	0.332373	1.61202	-5.43462	3.22049	2.27586	0.226828	-28.8053	0	290.852	281.852	0.00016592	4.6977	2.77384e-05	1.34269e-05	3.88785	5.0592e-06	1.59539e-05	-0.051433	0.064615	8.71424	0.014427	0.0143809	
154278	3.72931	3.2467	3.3935	3.35424	3.36141	0.332377	1.61204	-5.43344	3.22171	2.27706	0.226828	-28.8041	0	290.851	281.851	0.000165923	4.69757	2.77372e-05	1.34287e-05	3.88909	5.05923e-06	1.59541e-05	-0.0514338	0.0646137	8.71429	0.014427	0.0143809	
154529	3.72915	3.24663	3.39344	3.35418	3.36135	0.332382	1.61207	-5.43226	3.22294	2.27827	0.226828	-28.8029	0	290.851	281.851	0.000165925	4.69744	2.77359e-05	1.34305e-05	3.89032	5.05925e-06	1.59543e-05	-0.0514347	0.0646124	8.71433	0.014427	0.0143809	
154780	3.72898	3.24657	3.39339	3.35412	3.3613	0.332386	1.61209	-5.43107	3.22416	2.27947	0.226828	-28.8017	0	290.851	281.851	0.000165927	4.69731	2.77347e-05	1.34323e-05	3.89156	5.05927e-06	1.59545e-05	-0.0514355	0.0646111	8.71437	0.014427	0.0143809	
155031	3.72881	3.24651	3.39333	3.35406	3.36124	0.332391	1.61211	-5.4299	3.22538	2.28067	0.226828	-28.8005	0	290.85	281.85	0.000165929	4.69719	2.77335e-05	1.34341e-05	3.89279	5.05929e-06	1.59547e-05	-0.0514364	0.0646098	8.71442	0.014427	0.0143809	
155282	3.72865	3.24645	3.39327	3.354	3.36118	0.332395	1.61213	-5.42872	3.2266	2.28187	0.226828	-28.7994	0	290.85	281.85	0.000165932	4.69706	2.77322e-05	1.34358e-05	3.89402	5.05932e-06	1.5955e-05	-0.0514372	0.0646085	8.71446	0.014427	0.0143809	
155534	3.72848	3.24639	3.39322	3.35394	3.36113	0.332399	1.61215	-5.42754	3.22782	2.28307	0.226828	-28.7982	0	290.849	281.849	0.000165934	4.69693	2.7731e-05	1.34376e-05	3.89525	5.05934e-06	1.59552e-05	-0.0514377	0.0646071	8.7145	0.014427	0.0143809	
155784	3.72831	3.24633	3.39316	3.35388	3.36107	0.332404	1.61218	-5.42637	3.22903	2.28426	0.226828	-28.797	0	290.849	281.849	0.000165936	4.69681	2.77297e-05	1.34394e-05	3.89648	5.05936e-06	1.59554e-05	-0.0514389	0.0646058	8.71455	0.014427	0.0143809	
156035	3.72815	3.24627	3.3931	3.35382	3.36101	0.332408	1.6122	-5.4252	3.23024	2.28546	0.226828	-28.7958	0	290.849	281.849	0.000165938	4.69668	2.77285e-05	1.34412e-05	3.89771	5.05938e-06	1.59556e-05	-0.0514399	0.0646045	8.71459	0.014427	0.0143809	
156286	3.72798	3.24621	3.39304	3.35376	3.36096	0.332412	1.61222	-5.42403	3.23145	2.28665	0.226828	-28.7947	0	290.848	281.848	0.00016594	4.69655	2.77272e-05	1.3443e-05	3.89893	5.0594e-06	1.59558e-05	-0.0514408	0.0646032	8.71463	0.014427	0.0143809	
156538	3.72781	3.24615	3.39299	3.3537	3.3609	0.332417	1.61224	-5.42286	3.23266	2.28784	0.226828	-28.7935	0	290.848	281.848	0.000165942	4.69643	2.7726e-05	1.34448e-05	3.90015	5.05942e-06	1.5956e-05	-0.0514417	0.0646019	8.71468	0.014427	0.0143809	
156789	3.72765	3.24609	3.39293	3.35364	3.36084	0.332421	1.61226	-5.4217	3.23386	2.28903	0.226828	-28.7923	0	290.847	281.847	0.000165945	4.6963	2.77247e-05	1.34465e-05	3.90137	5.05945e-06	1.59562e-05	-0.0514426	0.0646006	8.71472	0.014427	0.0143809	
157040	3.72748	3.24603	3.39287	3.35358	3.36079	0.332425	1.61228	-5.42053	3.23507	2.29021	0.226828	-28.7912	0	290.847	281.847	0.000165947	4.69617	2.77235e-05	1.34483e-05	3.90259	5.05947e-06	1.59564e-05	-0.0514434	0.0645993	8.71476	0.014427	0.0143809	
157292	3.72732	3.24597	3.39282	3.35352	3.36073	0.33243	1.6123	-5.41937	3.23628	2.2914	0.226828	-28.79	0	290.847	281.847	0.000165949	4.69605	2.77223e-05	1.34501e-05	3.90381	5.05949e-06	1.59566e-05	-0.0514438	0.064598	8.71481	0.014427	0.0143809	
157542	3.72715	3.24591	3.39276	3.35346	3.36067	0.332434	1.61233	-5.41821	3.23747	2.29258	0.226828	-28.7889	0	290.846	281.846	0.000165951	4.69592	2.7721e-05	1.34519e-05	3.90502	5.05951e-06	1.59568e-05	-0.0514453	0.0645967	8.71485	0.014427	0.0143809	
157794	3.72698	3.24585	3.3927	3.3534	3.36062	0.332438	1.61235	-5.41705	3.23868	2.29376	0.226828	-28.7877	0	290.846	281.846	0.000165953	4.6958	2.77198e-05	1.34536e-05	3.90623	5.05953e-06	1.5957e-05	-0.0514457	0.0645954	8.71489	0.014427	0.0143809	
158045	3.72682	3.24579	3.39264	3.35334	3.36056	0.332442	1.61237	-5.41589	3.23987	2.29494	0.226828	-28.7865	0	290.846	281.846	0.000165955	4.69567	2.77186e-05	1.34554e-05	3.90744	5.05955e-06	1.59572e-05	-0.051447	0.0645941	8.71494	0.014427	0.0143809	
158296	3.72665	3.24573	3.39259	3.35328	3.3605	0.332447	1.61239	-5.41474	3.24107	2.29612	0.226828	-28.7854	0	290.845	281.845	0.000165957	4.69555	2.77173e-05	1.34571e-05	3.90865	5.05957e-06	1.59574e-05	-0.0514478	0.0645928	8.71498	0.014427	0.0143809	
158547	3.72649	3.24567	3.39253	3.35322	3.36045	0.332451	1.61241	-5.41359	3.24226	2.29729	0.226828	-28.7842	0	290.845	281.845	0.000165959	4.69542	2.77161e-05	1.34589e-05	3.90986	5.05959e-06	1.59576e-05	-0.0514488	0.0645915	8.71502	0.014427	0.0143809	
158798	3.72632	3.24561	3.39247	3.35316	3.36039	0.332455	1.61243	-5.41243	3.24345	2.29847	0.226828	-28.7831	0	290.844	281.844	0.000165962	4.6953	2.77148e-05	1.34607e-05	3.91106	5.05962e-06	1.59578e-05	-0.0514496	0.0645902	8.71507	0.014427	0.0143809	
159049	3.72616	3.24555	3.39242	3.3531	3.36033	0.332459	1.61245	-5.41128	3.24464	2.29964	0.226828	-28.7819	0	290.844	281.844	0.000165964	4.69517	2.77136e-05	1.34624e-05	3.91227	5.05964e-06	1.5958e-05	-0.0514506	0.0645889	8.71511	0.014427	0.0143809	
159301	3.72599	3.24549	3.39236	3.35304	3.36028	0.332463	1.61247	-5.41014	3.24583	2.30081	0.226828	-28.7808	0	290.844	281.844	0.000165966	4.69505	2.77124e-05	1.34642e-05	3.91347	5.05966e-06	1.59582e-05	-0.0514515	0.0645876	8.71515	0.014427	0.0143809	
159552	3.72582	3.24542	3.3923	3.35298	3.36022	0.332468	1.61249	-5.40899	3.24702	2.30198	0.226828	-28.7796	0	290.843	281.843	0.000165968	4.69492	2.77111e-05	1.34659e-05	3.91467	5.05968e-06	1.59584e-05	-0.0514524	0.0645864	8.7152	0.014427	0.0143809	
159803	3.72566	3.24536	3.39225	3.35292	3.36016	0.332472	1.61251	-5.40785	3.2482	2.30314	0.226828	-28.7785	0	290.843	281.843	0.00016597	4.6948	2.77099e-05	1.34676e-05	3.91587	5.0597e-06	1.59586e-05	-0.0514533	0.0645851	8.71524	0.014427	0.0143809	
160054	3.7255	3.2453	3.39219	3.35286	3.36011	0.332476	1.61253	-5.4067	3.24938	2.30431	0.226828	-28.7774	0	290.842	281.842	0.000165972	4.69467	2.77087e-05	1.34694e-05	3.91706	5.05972e-06	1.59588e-05	-0.0514541	0.0645838	8.71528	0.014427	0.0143809	
160305	3.72533	3.24524	3.39213	3.3528	3.36005	0.33248	1.61255	-5.40556	3.25056	2.30547	0.226828	-28.7762	0	290.842	281.842	0.000165974	4.69455	2.77074e-05	1.34711e-05	3.91826	5.05974e-06	1.5959e-05	-0.051455	0.0645825	8.71532	0.014427	0.0143809	
160557	3.72517	3.24518	3.39208	3.35274	3.35999	0.332484	1.61257	-5.40442	3.25174	2.30663	0.226828	-28.7751	0	290.842	281.842	0.000165976	4.69442	2.77062e-05	1.34729e-05	3.91945	5.05976e-06	1.59592e-05	-0.0514559	0.0645812	8.71537	0.014427	0.0143809	
160808	3.725	3.24512	3.39202	3.35268	3.35994	0.332488	1.61259	-5.40328	3.25292	2.30779	0.226828	-28.7739	0	290.841	281.841	0.000165978	4.6943	2.7705e-05	1.34746e-05	3.92064	5.05978e-06	1.59594e-05	-0.0514564	0.0645799	8.71541	0.014427	0.0143809	
161059	3.72484	3.24506	3.39196	3.35262	3.35988	0.332492	1.61261	-5.40215	3.2541	2.30895	0.226828	-28.7728	0	290.841	281.841	0.00016598	4.69418	2.77038e-05	1.34763e-05	3.92183	5.0598e-06	1.59596e-05	-0.0514577	0.0645786	8.71545	0.014427	0.0143809	
161311	3.72467	3.245	3.3919	3.35256	3.35982	0.332496	1.61263	-5.40102	3.25527	2.31011	0.226828	-28.7717	0	290.841	281.841	0.000165982	4.69405	2.77025e-05	1.3478e-05	3.92302	5.05982e-06	1.59598e-05	-0.0514587	0.0645774	8.7155	0.014427	0.0143809	
161562	3.72451	3.24494	3.39185	3.3525	3.35977	0.3325	1.61265	-5.39989	3.25644	2.31126	0.226828	-28.7705	0	290.84	281.84	0.000165984	4.69393	2.77013e-05	1.34798e-05	3.9242	5.05984e-06	1.596e-05	-0.0514596	0.0645761	8.71554	0.014427	0.0143809	
161813	3.72434	3.24488	3.39179	3.35244	3.35971	0.332504	1.61267	-5.39876	3.25761	2.31241	0.226828	-28.7694	0	290.84	281.84	0.000165986	4.6938	2.77001e-05	1.34815e-05	3.92539	5.05986e-06	1.59602e-05	-0.0514605	0.0645748	8.71558	0.014427	0.0143809	
162064	3.72418	3.24482	3.39173	3.35238	3.35965	0.332508	1.61269	-5.39763	3.25878	2.31356	0.226828	-28.7683	0	290.839	281.839	0.000165988	4.69368	2.76989e-05	1.34832e-05	3.92657	5.05988e-06	1.59604e-05	-0.0514614	0.0645735	8.71562	0.014427	0.0143809	
162316	3.72402	3.24476	3.39168	3.35232	3.3596	0.332512	1.61271	-5.3965	3.25995	2.31471	0.226828	-28.7671	0	290.839	281.839	0.00016599	4.69356	2.76976e-05	1.34849e-05	3.92775	5.0599e-06	1.59606e-05	-0.0514622	0.0645723	8.71567	0.014427	0.0143809	
162567	3.72385	3.2447	3.39162	3.35226	3.35954	0.332516	1.61273	-5.39537	3.26112	2.31586	0.226828	-28.766	0	290.839	281.839	0.000165992	4.69343	2.76964e-05	1.34866e-05	3.92893	5.05992e-06	1.59608e-05	-0.0514627	0.064571	8.71571	0.014427	0.0143809	
162818	3.72369	3.24464	3.39156	3.35221	3.35948	0.33252	1.61275	-5.39425	3.26228	2.317	0.226828	-28.7649	0	290.838	281.838	0.000165994	4.69331	2.76952e-05	1.34883e-05	3.93011	5.05994e-06	1.59609e-05	-0.0514641	0.0645697	8.71575	0.014427	0.0143809	
163070	3.72353	3.24458	3.39151	3.35215	3.35943	0.332524	1.61277	-5.39313	3.26344	2.31815	0.226828	-28.7638	0	290.838	281.838	0.000165996	4.69319	2.7694e-05	1.349e-05	3.93128	5.05996e-06	1.59611e-05	-0.0514647	0.0645685	8.71579	0.014427	0.0143809	
163321	3.72336	3.24452	3.39145	3.35209	3.35937	0.332528	1.61279	-5.39201	3.2646	2.31929	0.226828	-28.7627	0	290.837	281.837	0.000165998	4.69307	2.76927e-05	1.34917e-05	3.93245	5.05998e-06	1.59613e-05	-0.0514659	0.0645672	8.71584	0.014427	0.0143809	
163572	3.7232	3.24446	3.39139	3.35203	3.35932	0.332531	1.61281	-5.39089	3.26576	2.32043	0.226828	-28.7615	0	290.837	281.837	0.000166	4.69294	2.76915e-05	1.34934e-05	3.93363	5.06e-06	1.59615e-05	-0.0514668	0.0645659	8.71588	0.014427	0.0143809	
163823	3.72304	3.2444	3.39134	3.35197	3.35926	0.332535	1.61283	-5.38978	3.26691	2.32157	0.226828	-28.7604	0	290.837	281.837	0.000166002	4.69282	2.76903e-05	1.34951e-05	3.93479	5.06002e-06	1.59617e-05	-0.0514678	0.0645647	8.71592	0.014427	0.0143809	
164075	3.72287	3.24434	3.39128	3.35191	3.3592	0.332539	1.61285	-5.38866	3.26807	2.32271	0.226828	-28.7593	0	290.836	281.836	0.000166004	4.6927	2.76891e-05	1.34968e-05	3.93596	5.06004e-06	1.59619e-05	-0.0514686	0.0645634	8.71596	0.014427	0.0143809	
164326	3.72271	3.24428	3.39122	3.35185	3.35915	0.332543	1.61286	-5.38755	3.26922	2.32384	0.226828	-28.7582	0	290.836	281.836	0.000166005	4.69258	2.76878e-05	1.34985e-05	3.93713	5.06005e-06	1.59621e-05	-0.0514696	0.0645621	8.71601	0.014427	0.0143809	
164577	3.72255	3.24422	3.39117	3.35179	3.35909	0.332547	1.61288	-5.38644	3.27037	2.32497	0.226828	-28.7571	0	290.836	281.836	0.000166007	4.69245	2.76866e-05	1.35002e-05	3.93829	5.06007e-06	1.59622e-05	-0.0514706	0.0645609	8.71605	0.014427	0.0143809	
164829	3.72238	3.24416	3.39111	3.35173	3.35903	0.33255	1.6129	-5.38533	3.27152	2.32611	0.226828	-28.756	0	290.835	281.835	0.000166009	4.69233	2.76854e-05	1.35019e-05	3.93946	5.06009e-06	1.59624e-05	-0.0514714	0.0645596	8.71609	0.014427	0.0143809	
165080	3.72222	3.2441	3.39105	3.35167	3.35898	0.332554	1.61292	-5.38422	3.27267	2.32724	0.226828	-28.7549	0	290.835	281.835	0.000166011	4.69221	2.76842e-05	1.35036e-05	3.94062	5.06011e-06	1.59626e-05	-0.0514724	0.0645583	8.71613	0.014427	0.0143809	
165332	3.72206	3.24404	3.39099	3.35161	3.35892	0.332558	1.61294	-5.38312	3.27381	2.32836	0.226828	-28.7538	0	290.834	281.834	0.000166013	4.69209	2.7683e-05	1.35053e-05	3.94178	5.06013e-06	1.59628e-05	-0.0514733	0.0645571	8.71618	0.014427	0.0143809	
165583	3.7219	3.24398	3.39094	3.35155	3.35886	0.332562	1.61296	-5.38201	3.27495	2.32949	0.226828	-28.7527	0	290.834	281.834	0.000166015	4.69197	2.76818e-05	1.3507e-05	3.94293	5.06015e-06	1.5963e-05	-0.0514742	0.0645558	8.71622	0.014427	0.0143809	
165834	3.72173	3.24392	3.39088	3.35149	3.35881	0.332566	1.61298	-5.38091	3.2761	2.33061	0.226828	-28.7516	0	290.834	281.834	0.000166017	4.69185	2.76805e-05	1.35086e-05	3.94409	5.06017e-06	1.59631e-05	-0.0514751	0.0645546	8.71626	0.014427	0.0143809	
166086	3.72157	3.24386	3.39082	3.35143	3.35875	0.332569	1.61299	-5.37981	3.27724	2.33174	0.226828	-28.7505	0	290.833	281.833	0.000166019	4.69172	2.76793e-05	1.35103e-05	3.94525	5.06019e-06	1.59633e-05	-0.0514756	0.0645533	8.7163	0.014427	0.0143809	
166337	3.72141	3.2438	3.39077	3.35137	3.3587	0.332573	1.61301	-5.37871	3.27838	2.33286	0.226828	-28.7494	0	290.833	281.833	0.00016602	4.6916	2.76781e-05	1.3512e-05	3.9464	5.0602e-06	1.59635e-05	-0.0514769	0.0645521	8.71635	0.014427	0.0143809	
166589	3.72125	3.24374	3.39071	3.35131	3.35864	0.332577	1.61303	-5.37762	3.27951	2.33398	0.226828	-28.7483	0	290.833	281.833	0.000166022	4.69148	2.76769e-05	1.35137e-05	3.94755	5.06022e-06	1.59637e-05	-0.0514779	0.0645508	8.71639	0.014427	0.0143809	
166840	3.72109	3.24368	3.39065	3.35125	3.35858	0.33258	1.61305	-5.37652	3.28065	2.3351	0.226828	-28.7472	0	290.832	281.832	0.000166024	4.69136	2.76757e-05	1.35153e-05	3.94869	5.06024e-06	1.59639e-05	-0.0514789	0.0645496	8.71643	0.014427	0.0143809	
167091	3.72092	3.24362	3.3906	3.35119	3.35853	0.332584	1.61307	-5.37543	3.28178	2.33621	0.226828	-28.7461	0	290.832	281.832	0.000166026	4.69124	2.76745e-05	1.3517e-05	3.94984	5.06026e-06	1.5964e-05	-0.0514798	0.0645483	8.71647	0.014427	0.0143809	
167343	3.72076	3.24356	3.39054	3.35114	3.35847	0.332588	1.61309	-5.37434	3.28291	2.33733	0.226828	-28.745	0	290.831	281.831	0.000166028	4.69112	2.76733e-05	1.35186e-05	3.95099	5.06028e-06	1.59642e-05	-0.0514807	0.0645471	8.71651	0.014427	0.0143809	
167594	3.7206	3.2435	3.39048	3.35108	3.35841	0.332591	1.6131	-5.37324	3.28404	2.33844	0.226828	-28.7439	0	290.831	281.831	0.00016603	4.691	2.76721e-05	1.35203e-05	3.95213	5.0603e-06	1.59644e-05	-0.0514816	0.0645458	8.71656	0.014427	0.0143809	
167846	3.72044	3.24344	3.39043	3.35102	3.35836	0.332595	1.61312	-5.37215	3.28517	2.33955	0.226828	-28.7428	0	290.831	281.831	0.000166031	4.69088	2.76708e-05	1.3522e-05	3.95328	5.06031e-06	1.59645e-05	-0.0514821	0.0645446	8.7166	0.014427	0.0143809	
168097	3.72028	3.24338	3.39037	3.35096	3.3583	0.332598	1.61314	-5.37107	3.2863	2.34066	0.226828	-28.7417	0	290.83	281.83	0.000166033	4.69076	2.76696e-05	1.35236e-05	3.95441	5.06033e-06	1.59647e-05	-0.0514835	0.0645434	8.71664	0.014427	0.0143809	
168349	3.72012	3.24332	3.39031	3.3509	3.35825	0.332602	1.61316	-5.36998	3.28742	2.34177	0.226828	-28.7406	0	290.83	281.83	0.000166035	4.69064	2.76684e-05	1.35253e-05	3.95555	5.06035e-06	1.59649e-05	-0.0514841	0.0645421	8.71668	0.014427	0.0143809	
168600	3.71995	3.24326	3.39026	3.35084	3.35819	0.332605	1.61317	-5.3689	3.28854	2.34287	0.226828	-28.7395	0	290.83	281.83	0.000166037	4.69052	2.76672e-05	1.35269e-05	3.95669	5.06037e-06	1.59651e-05	-0.0514854	0.0645409	8.71673	0.014427	0.0143809	
168852	3.71979	3.24321	3.3902	3.35078	3.35813	0.332609	1.61319	-5.36782	3.28967	2.34398	0.226828	-28.7385	0	290.829	281.829	0.000166038	4.6904	2.7666e-05	1.35286e-05	3.95782	5.06038e-06	1.59652e-05	-0.0514863	0.0645396	8.71677	0.014427	0.0143809	
169103	3.71963	3.24315	3.39014	3.35072	3.35808	0.332613	1.61321	-5.36674	3.29078	2.34508	0.226828	-28.7374	0	290.829	281.829	0.00016604	4.69028	2.76648e-05	1.35302e-05	3.95896	5.0604e-06	1.59654e-05	-0.0514873	0.0645384	8.71681	0.014427	0.0143809	
169355	3.71947	3.24309	3.39009	3.35066	3.35802	0.332616	1.61323	-5.36566	3.2919	2.34618	0.226828	-28.7363	0	290.828	281.828	0.000166042	4.69016	2.76636e-05	1.35318e-05	3.96009	5.06042e-06	1.59656e-05	-0.0514881	0.0645372	8.71685	0.014427	0.0143809	
169606	3.71931	3.24303	3.39003	3.3506	3.35797	0.33262	1.61324	-5.36458	3.29302	2.34728	0.226828	-28.7352	0	290.828	281.828	0.000166044	4.69004	2.76624e-05	1.35335e-05	3.96122	5.06044e-06	1.59657e-05	-0.0514892	0.0645359	8.71689	0.014427	0.0143809	
169857	3.71915	3.24297	3.38997	3.35054	3.35791	0.332623	1.61326	-5.36351	3.29413	2.34838	0.226828	-28.7342	0	290.828	281.828	0.000166045	4.68992	2.76612e-05	1.35351e-05	3.96235	5.06045e-06	1.59659e-05	-0.0514901	0.0645347	8.71694	0.014427	0.0143809	
170109	3.71899	3.24291	3.38992	3.35048	3.35785	0.332626	1.61328	-5.36244	3.29525	2.34947	0.226828	-28.7331	0	290.827	281.827	0.000166047	4.6898	2.766e-05	1.35367e-05	3.96347	5.06047e-06	1.59661e-05	-0.051491	0.0645335	8.71698	0.014427	0.0143809	
170360	3.71883	3.24285	3.38986	3.35043	3.3578	0.33263	1.6133	-5.36136	3.29636	2.35057	0.226828	-28.732	0	290.827	281.827	0.000166049	4.68968	2.76588e-05	1.35384e-05	3.9646	5.06049e-06	1.59662e-05	-0.051492	0.0645322	8.71702	0.014427	0.0143809	
170612	3.71867	3.24279	3.3898	3.35037	3.35774	0.332633	1.61331	-5.36029	3.29747	2.35166	0.226828	-28.7309	0	290.827	281.827	0.000166051	4.68956	2.76576e-05	1.354e-05	3.96572	5.06051e-06	1.59664e-05	-0.0514929	0.064531	8.71706	0.014427	0.0143809	
170864	3.71851	3.24273	3.38975	3.35031	3.35768	0.332637	1.61333	-5.35923	3.29857	2.35275	0.226828	-28.7299	0	290.826	281.826	0.000166052	4.68944	2.76564e-05	1.35416e-05	3.96684	5.06052e-06	1.59666e-05	-0.0514938	0.0645298	8.7171	0.014427	0.0143809	
171115	3.71835	3.24267	3.38969	3.35025	3.35763	0.33264	1.61335	-5.35816	3.29968	2.35384	0.226828	-28.7288	0	290.826	281.826	0.000166054	4.68933	2.76552e-05	1.35432e-05	3.96796	5.06054e-06	1.59667e-05	-0.0514948	0.0645286	8.71714	0.014427	0.0143809	
171367	3.71819	3.24261	3.38963	3.35019	3.35757	0.332644	1.61336	-5.35709	3.30079	2.35493	0.226828	-28.7277	0	290.825	281.825	0.000166056	4.68921	2.7654e-05	1.35449e-05	3.96908	5.06056e-06	1.59669e-05	-0.0514954	0.0645273	8.71719	0.014427	0.0143809	
171618	3.71803	3.24255	3.38958	3.35013	3.35752	0.332647	1.61338	-5.35603	3.30189	2.35601	0.226828	-28.7267	0	290.825	281.825	0.000166057	4.68909	2.76528e-05	1.35465e-05	3.9702	5.06057e-06	1.59671e-05	-0.0514966	0.0645261	8.71723	0.014427	0.0143809	
171870	3.71787	3.24249	3.38952	3.35007	3.35746	0.33265	1.6134	-5.35497	3.30299	2.3571	0.226828	-28.7256	0	290.825	281.825	0.000166059	4.68897	2.76516e-05	1.35481e-05	3.97131	5.06059e-06	1.59672e-05	-0.0514977	0.0645249	8.71727	0.014427	0.0143809	
172121	3.71771	3.24243	3.38947	3.35001	3.3574	0.332654	1.61341	-5.35391	3.30409	2.35818	0.226828	-28.7246	0	290.824	281.824	0.000166061	4.68885	2.76504e-05	1.35497e-05	3.97243	5.06061e-06	1.59674e-05	-0.0514986	0.0645237	8.71731	0.014427	0.0143809	
172373	3.71755	3.24237	3.38941	3.34995	3.35735	0.332657	1.61343	-5.35285	3.30518	2.35926	0.226828	-28.7235	0	290.824	281.824	0.000166062	4.68873	2.76492e-05	1.35513e-05	3.97354	5.06062e-06	1.59675e-05	-0.0514996	0.0645224	8.71735	0.014427	0.0143809	
172624	3.71739	3.24231	3.38935	3.34989	3.35729	0.33266	1.61345	-5.3518	3.30628	2.36034	0.226828	-28.7224	0	290.824	281.824	0.000166064	4.68862	2.7648e-05	1.35529e-05	3.97465	5.06064e-06	1.59677e-05	-0.0515006	0.0645212	8.7174	0.014427	0.0143809	
172876	3.71723	3.24225	3.3893	3.34984	3.35724	0.332664	1.61346	-5.35074	3.30737	2.36142	0.226828	-28.7214	0	290.823	281.823	0.000166066	4.6885	2.76468e-05	1.35545e-05	3.97576	5.06066e-06	1.59679e-05	-0.0515014	0.06452	8.71744	0.014427	0.0143809	
173128	3.71707	3.24219	3.38924	3.34978	3.35718	0.332667	1.61348	-5.34969	3.30847	2.3625	0.226828	-28.7203	0	290.823	281.823	0.000166067	4.68838	2.76456e-05	1.35561e-05	3.97686	5.06067e-06	1.5968e-05	-0.051502	0.0645188	8.71748	0.014427	0.0143809	
173379	3.71691	3.24213	3.38918	3.34972	3.35712	0.33267	1.61349	-5.34864	3.30956	2.36357	0.226828	-28.7193	0	290.822	281.822	0.000166069	4.68826	2.76444e-05	1.35577e-05	3.97797	5.06069e-06	1.59682e-05	-0.0515034	0.0645176	8.71752	0.014427	0.0143809	
173631	3.71675	3.24207	3.38913	3.34966	3.35707	0.332673	1.61351	-5.34758	3.31065	2.36464	0.226828	-28.7182	0	290.822	281.822	0.000166071	4.68814	2.76432e-05	1.35593e-05	3.97907	5.06071e-06	1.59683e-05	-0.051504	0.0645164	8.71756	0.014427	0.0143809	
173882	3.71659	3.24202	3.38907	3.3496	3.35701	0.332677	1.61353	-5.34654	3.31173	2.36571	0.226828	-28.7172	0	290.822	281.822	0.000166072	4.68803	2.7642e-05	1.35609e-05	3.98017	5.06072e-06	1.59685e-05	-0.0515053	0.0645152	8.7176	0.014427	0.0143809	
174134	3.71643	3.24196	3.38901	3.34954	3.35696	0.33268	1.61354	-5.34549	3.31282	2.36678	0.226828	-28.7161	0	290.821	281.821	0.000166074	4.68791	2.76408e-05	1.35625e-05	3.98127	5.06074e-06	1.59686e-05	-0.0515062	0.0645139	8.71764	0.014427	0.0143809	
174385	3.71627	3.2419	3.38896	3.34948	3.3569	0.332683	1.61356	-5.34445	3.3139	2.36785	0.226828	-28.7151	0	290.821	281.821	0.000166075	4.68779	2.76396e-05	1.35641e-05	3.98237	5.06075e-06	1.59688e-05	-0.0515073	0.0645127	8.71769	0.014427	0.0143809	
174637	3.71612	3.24184	3.3889	3.34942	3.35685	0.332686	1.61357	-5.3434	3.31499	2.36892	0.226828	-28.714	0	290.821	281.821	0.000166077	4.68768	2.76384e-05	1.35657e-05	3.98347	5.06077e-06	1.59689e-05	-0.0515081	0.0645115	8.71773	0.014427	0.0143809	
