Time	PCO2	SigCSurf	SigCDeep	AlkSurf	AlkDeep	PO4Surf	PO4Deep	d13CAtm	d13CSurf	d13CDeep	BioC	d13CBio	Inject	Stemp	Dtemp	Export	Lysocline	CalBurial	Dissolution	c13Diss	OrgBurial	PO4Burial	sCO3--Change	dCO3--Change	SAFrac	Assim	Resp
153165	3.58234	3.1969	3.34862	3.30534	3.31592	0.33981	1.64858	-5.46962	3.22268	2.2444	0.22226	-29.0724	0	290.503	281.503	0.000169633	4.56079	2.67692e-05	1.53172e-05	3.89397	4.99339e-06	1.59814e-05	-0.0518412	0.063215	8.75335	0.014427	0.0143818	
153417	3.58262	3.19685	3.34856	3.30527	3.31585	0.339806	1.64856	-5.46836	3.22387	2.24559	0.222253	-29.0715	0	290.504	281.504	0.000169631	4.56017	2.67639e-05	1.5322e-05	3.89535	4.99323e-06	1.59808e-05	-0.0518538	0.0632088	8.75327	0.014427	0.0143818	
153671	3.58289	3.1968	3.3485	3.3052	3.31578	0.339801	1.64854	-5.4671	3.22506	2.24679	0.222248	-29.0705	0	290.505	281.505	0.000169629	4.55959	2.67589e-05	1.53265e-05	3.89674	4.99308e-06	1.59801e-05	-0.0518657	0.0632029	8.7532	0.014427	0.0143818	
153922	3.58312	3.19675	3.34844	3.30514	3.31571	0.339797	1.64851	-5.46586	3.22624	2.24797	0.222243	-29.0695	0	290.505	281.505	0.000169627	4.55905	2.67543e-05	1.53305e-05	3.89809	4.99294e-06	1.59796e-05	-0.0518769	0.0631974	8.75314	0.014427	0.0143818	
154173	3.58334	3.1967	3.34839	3.30508	3.31565	0.339793	1.64849	-5.46463	3.22742	2.24915	0.222238	-29.0685	0	290.506	281.506	0.000169625	4.55853	2.67501e-05	1.53342e-05	3.89944	4.99281e-06	1.5979e-05	-0.0518873	0.0631922	8.75308	0.014427	0.0143818	
154423	3.58354	3.19665	3.34834	3.30502	3.31558	0.339789	1.64847	-5.4634	3.22859	2.25033	0.222233	-29.0675	0	290.506	281.506	0.000169622	4.55805	2.67462e-05	1.53375e-05	3.90077	4.9927e-06	1.59785e-05	-0.0518972	0.0631873	8.75302	0.014427	0.0143818	
154675	3.58373	3.1966	3.34829	3.30496	3.31552	0.339784	1.64845	-5.46218	3.22976	2.25152	0.222229	-29.0665	0	290.507	281.507	0.00016962	4.55759	2.67426e-05	1.53407e-05	3.9021	4.99258e-06	1.5978e-05	-0.0519065	0.0631827	8.75297	0.014427	0.0143818	
154929	3.5839	3.19656	3.34823	3.30491	3.31546	0.33978	1.64843	-5.46095	3.23095	2.25271	0.222226	-29.0655	0	290.507	281.507	0.000169618	4.55716	2.67392e-05	1.53435e-05	3.90343	4.99248e-06	1.59776e-05	-0.0519155	0.0631783	8.75293	0.014427	0.0143818	
155180	3.58406	3.19651	3.34819	3.30485	3.31541	0.339776	1.64841	-5.45974	3.23212	2.25389	0.222222	-29.0644	0	290.507	281.507	0.000169616	4.55675	2.67361e-05	1.53461e-05	3.90474	4.99238e-06	1.59771e-05	-0.0519239	0.0631742	8.75288	0.014427	0.0143818	
155430	3.5842	3.19647	3.34814	3.3048	3.31535	0.339772	1.64839	-5.45854	3.23329	2.25506	0.222219	-29.0634	0	290.508	281.508	0.000169614	4.55636	2.67333e-05	1.53484e-05	3.90604	4.99229e-06	1.59767e-05	-0.0519318	0.0631703	8.75284	0.014427	0.0143818	
155681	3.58434	3.19643	3.34809	3.30475	3.3153	0.339768	1.64837	-5.45734	3.23445	2.25623	0.222216	-29.0624	0	290.508	281.508	0.000169612	4.55599	2.67306e-05	1.53506e-05	3.90733	4.99221e-06	1.59763e-05	-0.0519393	0.0631665	8.75281	0.014427	0.0143818	
155933	3.58446	3.19638	3.34804	3.30469	3.31524	0.339764	1.64835	-5.45614	3.23562	2.25741	0.222213	-29.0613	0	290.508	281.508	0.00016961	4.55564	2.67281e-05	1.53526e-05	3.90862	4.99213e-06	1.59759e-05	-0.0519465	0.063163	8.75277	0.014427	0.0143818	
156187	3.58457	3.19634	3.348	3.30464	3.31519	0.339759	1.64833	-5.45493	3.2368	2.25859	0.222211	-29.0602	0	290.509	281.509	0.000169608	4.55531	2.67258e-05	1.53544e-05	3.90991	4.99205e-06	1.59755e-05	-0.0519535	0.0631596	8.75274	0.014427	0.0143818	
156438	3.58467	3.1963	3.34795	3.3046	3.31514	0.339755	1.64831	-5.45374	3.23796	2.25976	0.222209	-29.0591	0	290.509	281.509	0.000169606	4.55499	2.67237e-05	1.5356e-05	3.91118	4.99198e-06	1.59752e-05	-0.05196	0.0631564	8.75272	0.014427	0.0143818	
156688	3.58477	3.19626	3.34791	3.30455	3.31509	0.339751	1.64829	-5.45256	3.23912	2.26093	0.222207	-29.0581	0	290.509	281.509	0.000169604	4.55468	2.67217e-05	1.53575e-05	3.91245	4.99192e-06	1.59749e-05	-0.0519662	0.0631533	8.75269	0.014427	0.0143818	
156939	3.58485	3.19622	3.34787	3.3045	3.31504	0.339747	1.64827	-5.45138	3.24027	2.26209	0.222205	-29.057	0	290.509	281.509	0.000169602	4.5544	2.67198e-05	1.53588e-05	3.91371	4.99185e-06	1.59745e-05	-0.0519722	0.0631504	8.75267	0.014427	0.0143818	
157190	3.58493	3.19618	3.34782	3.30446	3.315	0.339743	1.64825	-5.4502	3.24143	2.26326	0.222203	-29.0559	0	290.51	281.51	0.0001696	4.55412	2.67181e-05	1.53601e-05	3.91496	4.9918e-06	1.59742e-05	-0.0519779	0.0631476	8.75265	0.014427	0.0143818	
157444	3.58501	3.19614	3.34778	3.30441	3.31495	0.339739	1.64823	-5.44902	3.2426	2.26444	0.222202	-29.0548	0	290.51	281.51	0.000169598	4.55385	2.67164e-05	1.53612e-05	3.91623	4.99174e-06	1.59739e-05	-0.0519835	0.0631449	8.75263	0.014427	0.0143818	
157695	3.58507	3.1961	3.34774	3.30436	3.3149	0.339735	1.64821	-5.44785	3.24375	2.2656	0.2222	-29.0537	0	290.51	281.51	0.000169596	4.55359	2.67149e-05	1.53623e-05	3.91747	4.99169e-06	1.59736e-05	-0.0519887	0.0631423	8.75261	0.014427	0.0143818	
157946	3.58513	3.19606	3.3477	3.30432	3.31486	0.339731	1.64819	-5.44668	3.2449	2.26676	0.222199	-29.0526	0	290.51	281.51	0.000169594	4.55335	2.67135e-05	1.53632e-05	3.91871	4.99164e-06	1.59733e-05	-0.0519938	0.0631398	8.75259	0.014427	0.0143818	
158197	3.58518	3.19603	3.34766	3.30428	3.31481	0.339727	1.64817	-5.44552	3.24605	2.26791	0.222198	-29.0515	0	290.51	281.51	0.000169592	4.55311	2.67122e-05	1.5364e-05	3.91994	4.99159e-06	1.59731e-05	-0.0519987	0.0631374	8.75258	0.014427	0.0143818	
158448	3.58523	3.19599	3.34762	3.30424	3.31477	0.339723	1.64815	-5.44436	3.2472	2.26907	0.222197	-29.0504	0	290.51	281.51	0.00016959	4.55288	2.67109e-05	1.53648e-05	3.92117	4.99155e-06	1.59728e-05	-0.0520034	0.0631351	8.75256	0.014427	0.0143818	
158702	3.58528	3.19595	3.34758	3.30419	3.31472	0.339719	1.64813	-5.44319	3.24836	2.27024	0.222196	-29.0493	0	290.51	281.51	0.000169588	4.55266	2.67097e-05	1.53655e-05	3.92241	4.99151e-06	1.59726e-05	-0.052008	0.0631329	8.75255	0.014427	0.0143818	
158953	3.58532	3.19591	3.34754	3.30415	3.31468	0.339716	1.64811	-5.44203	3.2495	2.27139	0.222195	-29.0482	0	290.51	281.51	0.000169586	4.55245	2.67086e-05	1.53661e-05	3.92363	4.99147e-06	1.59723e-05	-0.0520124	0.0631307	8.75254	0.014427	0.0143818	
159204	3.58535	3.19588	3.3475	3.30411	3.31464	0.339712	1.64809	-5.44088	3.25064	2.27254	0.222194	-29.047	0	290.511	281.511	0.000169584	4.55225	2.67075e-05	1.53667e-05	3.92485	4.99143e-06	1.59721e-05	-0.0520167	0.0631287	8.75253	0.014427	0.0143818	
159455	3.58539	3.19584	3.34746	3.30407	3.3146	0.339708	1.64807	-5.43974	3.25178	2.27369	0.222193	-29.0459	0	290.511	281.511	0.000169582	4.55205	2.67065e-05	1.53672e-05	3.92606	4.9914e-06	1.59718e-05	-0.0520208	0.0631267	8.75252	0.014427	0.0143818	
159706	3.58541	3.1958	3.34742	3.30403	3.31456	0.339704	1.64805	-5.43859	3.25292	2.27484	0.222193	-29.0448	0	290.511	281.511	0.00016958	4.55186	2.67056e-05	1.53677e-05	3.92727	4.99137e-06	1.59716e-05	-0.0520248	0.0631247	8.75252	0.014427	0.0143818	
159960	3.58544	3.19577	3.34738	3.30399	3.31452	0.3397	1.64803	-5.43743	3.25407	2.276	0.222192	-29.0437	0	290.511	281.511	0.000169578	4.55167	2.67047e-05	1.53681e-05	3.92849	4.99134e-06	1.59714e-05	-0.0520288	0.0631228	8.75251	0.014427	0.0143818	
160211	3.58546	3.19573	3.34734	3.30395	3.31447	0.339696	1.64802	-5.43629	3.25521	2.27715	0.222192	-29.0426	0	290.511	281.511	0.000169576	4.55149	2.67038e-05	1.53685e-05	3.92969	4.99131e-06	1.59712e-05	-0.0520326	0.063121	8.7525	0.014427	0.0143818	
160462	3.58548	3.1957	3.3473	3.30391	3.31443	0.339692	1.648	-5.43515	3.25634	2.27829	0.222191	-29.0415	0	290.511	281.511	0.000169574	4.55131	2.6703e-05	1.53688e-05	3.93089	4.99128e-06	1.5971e-05	-0.0520362	0.0631192	8.7525	0.014427	0.0143818	
160713	3.5855	3.19566	3.34727	3.30387	3.3144	0.339688	1.64798	-5.43402	3.25747	2.27943	0.222191	-29.0403	0	290.511	281.511	0.000169572	4.55114	2.67022e-05	1.53691e-05	3.93208	4.99125e-06	1.59708e-05	-0.0520398	0.0631175	8.75249	0.014427	0.0143818	
160964	3.58551	3.19563	3.34723	3.30383	3.31436	0.339684	1.64796	-5.43289	3.2586	2.28057	0.222191	-29.0392	0	290.511	281.511	0.00016957	4.55098	2.67014e-05	1.53694e-05	3.93327	4.99123e-06	1.59706e-05	-0.0520433	0.0631158	8.75249	0.014427	0.0143818	
161218	3.58552	3.19559	3.34719	3.30379	3.31432	0.339681	1.64794	-5.43174	3.25974	2.28172	0.22219	-29.0381	0	290.511	281.511	0.000169569	4.55081	2.67007e-05	1.53697e-05	3.93448	4.9912e-06	1.59704e-05	-0.0520468	0.0631142	8.75249	0.014427	0.0143818	
161469	3.58553	3.19556	3.34716	3.30376	3.31428	0.339677	1.64792	-5.43061	3.26087	2.28285	0.22219	-29.037	0	290.511	281.511	0.000169567	4.55065	2.67e-05	1.53699e-05	3.93566	4.99118e-06	1.59702e-05	-0.0520502	0.0631126	8.75248	0.014427	0.0143818	
161720	3.58554	3.19552	3.34712	3.30372	3.31424	0.339673	1.6479	-5.42949	3.26199	2.28399	0.22219	-29.0359	0	290.511	281.511	0.000169565	4.5505	2.66994e-05	1.53701e-05	3.93684	4.99116e-06	1.597e-05	-0.0520534	0.063111	8.75248	0.014427	0.0143818	
161970	3.58554	3.19549	3.34708	3.30368	3.3142	0.339669	1.64788	-5.42837	3.26311	2.28512	0.22219	-29.0347	0	290.511	281.511	0.000169563	4.55035	2.66987e-05	1.53703e-05	3.93802	4.99114e-06	1.59698e-05	-0.0520566	0.0631095	8.75248	0.014427	0.0143818	
162222	3.58555	3.19545	3.34705	3.30364	3.31416	0.339665	1.64787	-5.42724	3.26423	2.28625	0.22219	-29.0336	0	290.511	281.511	0.000169561	4.5502	2.66981e-05	1.53705e-05	3.9392	4.99112e-06	1.59696e-05	-0.0520598	0.063108	8.75248	0.014427	0.0143818	
162476	3.58555	3.19542	3.34701	3.30361	3.31412	0.339661	1.64785	-5.42611	3.26537	2.28739	0.22219	-29.0325	0	290.511	281.511	0.000169559	4.55006	2.66975e-05	1.53706e-05	3.94038	4.9911e-06	1.59694e-05	-0.0520629	0.0631066	8.75248	0.014427	0.0143818	
162727	3.58555	3.19539	3.34697	3.30357	3.31409	0.339658	1.64783	-5.42499	3.26648	2.28852	0.22219	-29.0314	0	290.511	281.511	0.000169557	4.54992	2.66969e-05	1.53707e-05	3.94155	4.99108e-06	1.59692e-05	-0.0520659	0.0631052	8.75248	0.014427	0.0143818	
162978	3.58554	3.19535	3.34694	3.30353	3.31405	0.339654	1.64781	-5.42388	3.2676	2.28964	0.22219	-29.0302	0	290.511	281.511	0.000169555	4.54978	2.66963e-05	1.53708e-05	3.94272	4.99106e-06	1.59691e-05	-0.0520689	0.0631038	8.75248	0.014427	0.0143818	
163228	3.58554	3.19532	3.3469	3.3035	3.31401	0.33965	1.64779	-5.42277	3.26871	2.29076	0.22219	-29.0291	0	290.511	281.511	0.000169553	4.54965	2.66957e-05	1.53709e-05	3.94388	4.99104e-06	1.59689e-05	-0.0520718	0.0631024	8.75248	0.014427	0.0143818	
163480	3.58553	3.19529	3.34687	3.30346	3.31398	0.339646	1.64777	-5.42165	3.26982	2.29189	0.22219	-29.028	0	290.511	281.511	0.000169551	4.54951	2.66951e-05	1.5371e-05	3.94504	4.99103e-06	1.59687e-05	-0.0520746	0.0631011	8.75248	0.014427	0.0143818	
163734	3.58553	3.19525	3.34683	3.30342	3.31394	0.339643	1.64775	-5.42053	3.27095	2.29302	0.22219	-29.0269	0	290.511	281.511	0.00016955	4.54938	2.66946e-05	1.53711e-05	3.94622	4.99101e-06	1.59686e-05	-0.0520775	0.0630998	8.75248	0.014427	0.0143818	
163985	3.58552	3.19522	3.34679	3.30339	3.3139	0.339639	1.64774	-5.41943	3.27206	2.29414	0.22219	-29.0258	0	290.511	281.511	0.000169548	4.54926	2.66941e-05	1.53712e-05	3.94737	4.991e-06	1.59684e-05	-0.0520802	0.0630985	8.75249	0.014427	0.0143818	
164235	3.58551	3.19518	3.34676	3.30335	3.31387	0.339635	1.64772	-5.41832	3.27316	2.29525	0.222191	-29.0247	0	290.511	281.511	0.000169546	4.54913	2.66935e-05	1.53712e-05	3.94852	4.99098e-06	1.59682e-05	-0.0520829	0.0630972	8.75249	0.014427	0.0143818	
164486	3.5855	3.19515	3.34672	3.30331	3.31383	0.339631	1.6477	-5.41722	3.27427	2.29637	0.222191	-29.0235	0	290.511	281.511	0.000169544	4.54901	2.6693e-05	1.53713e-05	3.94967	4.99097e-06	1.59681e-05	-0.0520856	0.063096	8.75249	0.014427	0.0143818	
164738	3.58549	3.19512	3.34669	3.30328	3.31379	0.339628	1.64768	-5.41612	3.27537	2.29748	0.222191	-29.0224	0	290.511	281.511	0.000169542	4.54889	2.66925e-05	1.53713e-05	3.95082	4.99096e-06	1.59679e-05	-0.0520882	0.0630948	8.7525	0.014427	0.0143818	
164992	3.58547	3.19509	3.34665	3.30324	3.31376	0.339624	1.64766	-5.41501	3.27649	2.2986	0.222191	-29.0213	0	290.511	281.511	0.00016954	4.54877	2.6692e-05	1.53714e-05	3.95198	4.99095e-06	1.59678e-05	-0.0520909	0.0630936	8.7525	0.014427	0.0143818	
165243	3.58546	3.19505	3.34662	3.30321	3.31372	0.33962	1.64764	-5.41391	3.27759	2.29971	0.222192	-29.0202	0	290.511	281.511	0.000169538	4.54865	2.66915e-05	1.53714e-05	3.95313	4.99094e-06	1.59676e-05	-0.0520934	0.0630924	8.7525	0.014427	0.0143818	
165493	3.58544	3.19502	3.34658	3.30317	3.31369	0.339616	1.64763	-5.41282	3.27868	2.30082	0.222192	-29.0191	0	290.511	281.511	0.000169536	4.54854	2.6691e-05	1.53714e-05	3.95427	4.99092e-06	1.59674e-05	-0.0520959	0.0630912	8.75251	0.014427	0.0143818	
165744	3.58543	3.19499	3.34655	3.30314	3.31365	0.339613	1.64761	-5.41173	3.27978	2.30192	0.222192	-29.018	0	290.511	281.511	0.000169535	4.54843	2.66905e-05	1.53715e-05	3.9554	4.99091e-06	1.59673e-05	-0.0520984	0.0630901	8.75251	0.014427	0.0143818	
165995	3.58541	3.19495	3.34652	3.3031	3.31362	0.339609	1.64759	-5.41064	3.28087	2.30303	0.222193	-29.0169	0	290.511	281.511	0.000169533	4.54832	2.669e-05	1.53715e-05	3.95654	4.9909e-06	1.59671e-05	-0.0521009	0.063089	8.75252	0.014427	0.0143818	
166249	3.58539	3.19492	3.34648	3.30307	3.31358	0.339605	1.64757	-5.40954	3.28198	2.30415	0.222193	-29.0157	0	290.511	281.511	0.000169531	4.54821	2.66896e-05	1.53715e-05	3.95769	4.99089e-06	1.5967e-05	-0.0521033	0.0630879	8.75252	0.014427	0.0143818	
166500	3.58537	3.19489	3.34645	3.30303	3.31354	0.339601	1.64755	-5.40845	3.28307	2.30525	0.222193	-29.0146	0	290.511	281.511	0.000169529	4.5481	2.66891e-05	1.53715e-05	3.95882	4.99089e-06	1.59669e-05	-0.0521057	0.0630868	8.75253	0.014427	0.0143818	
166751	3.58536	3.19486	3.34641	3.303	3.31351	0.339598	1.64753	-5.40737	3.28416	2.30634	0.222194	-29.0135	0	290.511	281.511	0.000169527	4.548	2.66886e-05	1.53715e-05	3.95995	4.99088e-06	1.59667e-05	-0.0521081	0.0630858	8.75253	0.014427	0.0143818	
167002	3.58533	3.19482	3.34638	3.30296	3.31347	0.339594	1.64752	-5.40629	3.28524	2.30744	0.222194	-29.0124	0	290.511	281.511	0.000169525	4.54789	2.66881e-05	1.53715e-05	3.96107	4.99087e-06	1.59666e-05	-0.0521104	0.0630847	8.75254	0.014427	0.0143818	
167253	3.58531	3.19479	3.34634	3.30293	3.31344	0.33959	1.6475	-5.4052	3.28633	2.30854	0.222195	-29.0113	0	290.51	281.51	0.000169523	4.54779	2.66876e-05	1.53716e-05	3.9622	4.99086e-06	1.59664e-05	-0.0521127	0.0630837	8.75254	0.014427	0.0143818	
167507	3.58529	3.19476	3.34631	3.30289	3.31341	0.339587	1.64748	-5.40411	3.28743	2.30964	0.222195	-29.0102	0	290.51	281.51	0.000169522	4.54769	2.66872e-05	1.53716e-05	3.96333	4.99085e-06	1.59663e-05	-0.052115	0.0630827	8.75255	0.014427	0.0143818	
167758	3.58527	3.19473	3.34628	3.30286	3.31337	0.339583	1.64746	-5.40303	3.28851	2.31074	0.222196	-29.0091	0	290.51	281.51	0.00016952	4.54759	2.66867e-05	1.53716e-05	3.96445	4.99085e-06	1.59662e-05	-0.0521172	0.0630817	8.75256	0.014427	0.0143817	
168009	3.58524	3.1947	3.34624	3.30283	3.31334	0.339579	1.64744	-5.40196	3.28959	2.31182	0.222196	-29.008	0	290.51	281.51	0.000169518	4.54749	2.66863e-05	1.53716e-05	3.96557	4.99084e-06	1.5966e-05	-0.0521194	0.0630807	8.75256	0.014427	0.0143817	
168260	3.58522	3.19466	3.34621	3.30279	3.3133	0.339575	1.64743	-5.40089	3.29067	2.31291	0.222197	-29.0069	0	290.51	281.51	0.000169516	4.5474	2.66858e-05	1.53716e-05	3.96668	4.99083e-06	1.59659e-05	-0.0521216	0.0630797	8.75257	0.014427	0.0143817	
168511	3.58519	3.19463	3.34617	3.30276	3.31327	0.339572	1.64741	-5.39982	3.29175	2.314	0.222197	-29.0058	0	290.51	281.51	0.000169514	4.5473	2.66853e-05	1.53716e-05	3.9678	4.99083e-06	1.59657e-05	-0.0521238	0.0630788	8.75257	0.014427	0.0143817	
168765	3.58517	3.1946	3.34614	3.30272	3.31323	0.339568	1.64739	-5.39873	3.29284	2.3151	0.222198	-29.0047	0	290.51	281.51	0.000169512	4.54721	2.66849e-05	1.53716e-05	3.96892	4.99082e-06	1.59656e-05	-0.052126	0.0630778	8.75258	0.014427	0.0143817	
169016	3.58514	3.19457	3.34611	3.30269	3.3132	0.339564	1.64737	-5.39767	3.29391	2.31618	0.222198	-29.0036	0	290.51	281.51	0.000169511	4.54712	2.66844e-05	1.53716e-05	3.97003	4.99082e-06	1.59655e-05	-0.0521281	0.0630769	8.75259	0.014427	0.0143817	
169267	3.58512	3.19454	3.34607	3.30266	3.31317	0.339561	1.64735	-5.3966	3.29498	2.31726	0.222199	-29.0025	0	290.51	281.51	0.000169509	4.54703	2.66839e-05	1.53716e-05	3.97114	4.99081e-06	1.59654e-05	-0.0521302	0.063076	8.7526	0.014427	0.0143817	
169517	3.58509	3.1945	3.34604	3.30262	3.31313	0.339557	1.64734	-5.39554	3.29605	2.31834	0.2222	-29.0014	0	290.51	281.51	0.000169507	4.54694	2.66835e-05	1.53716e-05	3.97224	4.99081e-06	1.59652e-05	-0.0521322	0.0630751	8.7526	0.014427	0.0143817	
169769	3.58506	3.19447	3.34601	3.30259	3.3131	0.339553	1.64732	-5.39448	3.29712	2.31942	0.2222	-29.0003	0	290.51	281.51	0.000169505	4.54685	2.6683e-05	1.53716e-05	3.97334	4.99081e-06	1.59651e-05	-0.0521343	0.0630742	8.75261	0.014427	0.0143817	
170023	3.58503	3.19444	3.34597	3.30256	3.31306	0.33955	1.6473	-5.39341	3.2982	2.32051	0.222201	-28.9992	0	290.51	281.51	0.000169503	4.54676	2.66826e-05	1.53716e-05	3.97446	4.9908e-06	1.5965e-05	-0.0521363	0.0630733	8.75262	0.014427	0.0143817	
170274	3.585	3.19441	3.34594	3.30252	3.31303	0.339546	1.64728	-5.39235	3.29927	2.32158	0.222202	-28.9981	0	290.51	281.51	0.000169501	4.54668	2.66821e-05	1.53716e-05	3.97556	4.9908e-06	1.59648e-05	-0.0521383	0.0630725	8.75263	0.014427	0.0143817	
170525	3.58497	3.19438	3.34591	3.30249	3.313	0.339542	1.64726	-5.39129	3.30033	2.32266	0.222202	-28.997	0	290.51	281.51	0.0001695	4.5466	2.66817e-05	1.53716e-05	3.97665	4.9908e-06	1.59647e-05	-0.0521403	0.0630716	8.75264	0.014427	0.0143817	
170775	3.58494	3.19435	3.34587	3.30246	3.31296	0.339539	1.64725	-5.39024	3.30139	2.32373	0.222203	-28.9959	0	290.51	281.51	0.000169498	4.54651	2.66812e-05	1.53716e-05	3.97774	4.99079e-06	1.59646e-05	-0.0521423	0.0630708	8.75264	0.014427	0.0143817	
171027	3.58491	3.19431	3.34584	3.30242	3.31293	0.339535	1.64723	-5.38918	3.30245	2.3248	0.222204	-28.9948	0	290.509	281.509	0.000169496	4.54643	2.66807e-05	1.53717e-05	3.97884	4.99079e-06	1.59645e-05	-0.0521442	0.06307	8.75265	0.014427	0.0143817	
171281	3.58488	3.19428	3.34581	3.30239	3.3129	0.339531	1.64721	-5.38812	3.30352	2.32588	0.222204	-28.9937	0	290.509	281.509	0.000169494	4.54635	2.66803e-05	1.53717e-05	3.97994	4.99079e-06	1.59643e-05	-0.0521462	0.0630691	8.75266	0.014427	0.0143817	
171532	3.58484	3.19425	3.34577	3.30236	3.31286	0.339528	1.64719	-5.38707	3.30458	2.32695	0.222205	-28.9927	0	290.509	281.509	0.000169492	4.54627	2.66798e-05	1.53717e-05	3.98103	4.99079e-06	1.59642e-05	-0.0521481	0.0630683	8.75267	0.014427	0.0143817	
171782	3.58481	3.19422	3.34574	3.30232	3.31283	0.339524	1.64718	-5.38603	3.30564	2.32801	0.222206	-28.9916	0	290.509	281.509	0.00016949	4.54619	2.66794e-05	1.53717e-05	3.98211	4.99078e-06	1.59641e-05	-0.05215	0.0630675	8.75268	0.014427	0.0143817	
172033	3.58478	3.19419	3.34571	3.30229	3.3128	0.339521	1.64716	-5.38498	3.30669	2.32907	0.222206	-28.9905	0	290.509	281.509	0.000169489	4.54611	2.66789e-05	1.53717e-05	3.98319	4.99078e-06	1.5964e-05	-0.0521518	0.0630668	8.75269	0.014427	0.0143817	
172285	3.58474	3.19416	3.34567	3.30226	3.31277	0.339517	1.64714	-5.38394	3.30774	2.33013	0.222207	-28.9894	0	290.509	281.509	0.000169487	4.54604	2.66784e-05	1.53717e-05	3.98428	4.99078e-06	1.59639e-05	-0.0521537	0.063066	8.7527	0.014427	0.0143817	
172539	3.58471	3.19413	3.34564	3.30223	3.31273	0.339513	1.64712	-5.38288	3.3088	2.33121	0.222208	-28.9883	0	290.509	281.509	0.000169485	4.54596	2.6678e-05	1.53717e-05	3.98537	4.99078e-06	1.59638e-05	-0.0521555	0.0630652	8.75271	0.014427	0.0143817	
172790	3.58467	3.19409	3.34561	3.30219	3.3127	0.33951	1.6471	-5.38184	3.30985	2.33226	0.222209	-28.9872	0	290.509	281.509	0.000169483	4.54589	2.66775e-05	1.53717e-05	3.98645	4.99078e-06	1.59636e-05	-0.0521574	0.0630645	8.75272	0.014427	0.0143817	
173040	3.58464	3.19406	3.34558	3.30216	3.31267	0.339506	1.64709	-5.38081	3.3109	2.33332	0.222209	-28.9862	0	290.509	281.509	0.000169481	4.54581	2.66771e-05	1.53717e-05	3.98752	4.99078e-06	1.59635e-05	-0.0521592	0.0630637	8.75273	0.014427	0.0143817	
173291	3.5846	3.19403	3.34554	3.30213	3.31263	0.339502	1.64707	-5.37977	3.31194	2.33437	0.22221	-28.9851	0	290.509	281.509	0.00016948	4.54574	2.66766e-05	1.53717e-05	3.9886	4.99078e-06	1.59634e-05	-0.0521609	0.063063	8.75274	0.014427	0.0143817	
173542	3.58457	3.194	3.34551	3.3021	3.3126	0.339499	1.64705	-5.37873	3.31299	2.33543	0.222211	-28.984	0	290.509	281.509	0.000169478	4.54567	2.66761e-05	1.53718e-05	3.98967	4.99078e-06	1.59633e-05	-0.0521627	0.0630623	8.75275	0.014427	0.0143817	
173796	3.58453	3.19397	3.34548	3.30206	3.31257	0.339495	1.64703	-5.37769	3.31404	2.33649	0.222212	-28.9829	0	290.509	281.509	0.000169476	4.5456	2.66757e-05	1.53718e-05	3.99075	4.99078e-06	1.59632e-05	-0.0521645	0.0630615	8.75276	0.014427	0.0143817	
174048	3.58449	3.19394	3.34544	3.30203	3.31254	0.339492	1.64702	-5.37666	3.31508	2.33754	0.222213	-28.9818	0	290.508	281.508	0.000169474	4.54553	2.66752e-05	1.53718e-05	3.99182	4.99078e-06	1.59631e-05	-0.0521662	0.0630608	8.75277	0.014427	0.0143817	
174298	3.58446	3.19391	3.34541	3.302	3.3125	0.339488	1.647	-5.37563	3.31612	2.33859	0.222213	-28.9808	0	290.508	281.508	0.000169472	4.54546	2.66748e-05	1.53718e-05	3.99289	4.99078e-06	1.5963e-05	-0.0521679	0.0630601	8.75278	0.014427	0.0143817	
174549	3.58442	3.19388	3.34538	3.30197	3.31247	0.339484	1.64698	-5.3746	3.31716	2.33963	0.222214	-28.9797	0	290.508	281.508	0.000169471	4.54539	2.66743e-05	1.53718e-05	3.99395	4.99078e-06	1.59628e-05	-0.0521696	0.0630595	8.75279	0.014427	0.0143817	
174800	3.58438	3.19385	3.34535	3.30193	3.31244	0.339481	1.64696	-5.37358	3.3182	2.34068	0.222215	-28.9786	0	290.508	281.508	0.000169469	4.54532	2.66738e-05	1.53718e-05	3.99501	4.99078e-06	1.59627e-05	-0.0521713	0.0630588	8.7528	0.014427	0.0143817	
175054	3.58434	3.19382	3.34531	3.3019	3.31241	0.339477	1.64695	-5.37254	3.31924	2.34174	0.222216	-28.9776	0	290.508	281.508	0.000169467	4.54525	2.66734e-05	1.53718e-05	3.99609	4.99078e-06	1.59626e-05	-0.052173	0.0630581	8.75281	0.014427	0.0143817	
175305	3.5843	3.19379	3.34528	3.30187	3.31238	0.339474	1.64693	-5.37152	3.32027	2.34278	0.222217	-28.9765	0	290.508	281.508	0.000169465	4.54519	2.66729e-05	1.53718e-05	3.99714	4.99078e-06	1.59625e-05	-0.0521747	0.0630574	8.75282	0.014427	0.0143817	
175556	3.58426	3.19376	3.34525	3.30184	3.31234	0.33947	1.64691	-5.3705	3.3213	2.34382	0.222218	-28.9754	0	290.508	281.508	0.000169463	4.54512	2.66725e-05	1.53719e-05	3.9982	4.99079e-06	1.59624e-05	-0.0521763	0.0630568	8.75283	0.014427	0.0143817	
